tractid,"% white, non-Hispanic","% black, non-Hispanic",% Asian and Pacific Islander race,% Hawaiian race,% Indian birth/race,% Chinese birth/race,% Filipino birth/race,% Japanese birth/race,% Korean birth/race,"% 15 and under, non-Hispanic white","% 60 and older, non-Hispanic white","% 15 and under, non-Hispanic black","% 60 and older, non-Hispanic black",% Mexican birth/ethnicity,% Cuban birth/ethnicity,% Puerto Rican birth/ethnicity,% Russian/USSR parentage/ancestry,% Italian parentage/ancestry,% German parentage/ancestry,% Irish parentage/ancestry,% Scandinavian parentage/ancestry,% foreign born,% immigrated in past 10 years,% Naturalized,% Russian/USSR birth,% Italian birth,% German birth,% Irish birth,% Scandinavian birth,% with high school degree or less,% with 4-year college degree or more,% unemployed,% female labor force participation,% professional employees,% manufacturing employees,% self-employed,% veteran,% with disability,"Median HH income, total",Per capita income,"% in poverty, total","% in poverty, 65+","% in poverty, families with children","% in poverty, whites","% in poverty, African Americans",% vacant units,% owner-occupied units,% multi-family units,Median home value,Median rent,% structures more than 30 years old,% HH in neighborhood 10 years or less,"% 17 and under, total","% 60 and older, total","% 75 and older, total","% currently married, not separated","% widowed, divorced and separated",% female-headed families with children,% Hispanic,% Native American race,% Vietnamese race,"% 15 and under, Hispanic","% 60 and older, Hispanic","% 15 and under, Native American","% 60 and older, Native American","% 15 and under, Asian/  Pacific Islanders","% 60 and older, Asian/  Pacific Islanders","% speaking other language at home, age 5+","% speaking English not well, age 5+","Median HH income, whites","Median HH income, blacks","Median HH income, Hispanics","Median HH income, Asian/ Pacific Islanders","% in poverty, Hispanics","% in poverty, Native Americans","% in poverty, Asian/ Pacific Islanders",year
36061001300,94.9367088607596,5.0632911298093894,-9999,-9999,-9999,-9999,-9999,-9999,-9999,8.666666650523728,41.33333325634394,12.5,-9999,-9999,-9999,-9999,-9999,7.017543846106494,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,72.88135593220339,5.084745762711864,-9999,72.22222222222223,22.22222222222222,8.333333333333334,-9999,9.523809523809524,-9999,4444.444196,5063.71,9.333333315911112,5.3333333233777775,-9999,9.72222220466821,-9999,11.881188118811881,1.1235955056179776,98.01980198019803,-9999,46.15384743,94.11764705882354,25.49019607843137,10.126582259618779,39.24050625602277,7.594936694714085,38.35616431211777,30.821917750808925,36.36363636363637,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1970
36061001401,97.8308026030368,1.2292118471889224,0.8435767578747506,-9999,-9999,0.7712701786283435,-9999,0.0723065792464072,-9999,10.790835083722143,35.50135469325025,19.607843137254903,17.647058823529413,-9999,-9999,0.12051096541067867,17.8823527812872,2.6588235056387544,1.5529411625854672,0.3529411733148789,-9999,24.72908516718215,0.3467706947194692,23.385348725144205,8.917646979089273,0.14117646932595157,0.7294117581840831,-9999,-9999,81.92038893953206,10.088119112731693,4.396782841823057,36.162904808635915,24.789680314077398,15.928210880538419,7.17891194615816,33.27625570776256,9.317015312162908,7442.528962,4423.961,8.19943281862513,5.5293005174590215,0.8112094395280236,8.649468813510147,10.869565217391305,0.05656108597285068,86.30447085455575,99.5475113122172,-9999,101.2307674,4.775124930594115,88.36565096952909,13.135695229763975,35.18920189991817,8.459869771829641,56.892894502608335,18.66383864391252,3.9085545722713864,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1970
36061001402,74.10098074827468,7.628042228205971,14.747548307864877,-9999,0.18162005305252313,14.384308201759831,0.07264802122100925,-9999,0.10897203183151387,31.666667050061058,13.039215844142788,40.95238095238095,6.666666666666667,-9999,2.034144594188259,37.595350981872286,3.051216890915422,1.0897203181840793,0.9444242757595354,-9999,0.8717762545472635,34.00000041391305,14.434782784423442,15.956521933383744,1.489284434851575,0.29059208484908783,0.4722121378797677,-9999,0.25426807424295184,95.6134338588074,1.2337217272104182,4.61361014994233,30.7027027027027,9.915356711003627,34.94558645707376,-9999,29.723991507431,21.350078744310192,4021.276707,2528.713,29.604068644000822,3.014892880309286,20.189274447949526,31.594203280123224,40.0,4.143126177024482,0.5893909626719057,98.4934086629002,-9999,55.37634326,91.71374764595103,70.82514734774067,35.561206387684024,12.604431681845105,2.324736679072296,49.41594777959865,18.23260560418902,17.034700315457414,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1970
36061001501,65.4836611715216,9.354710719617307,24.892267573358268,-9999,0.17875842618110327,23.971798817894804,0.3025081333443411,0.29603651964887245,0.1431645490315586,1.7714296473036597,36.19086071016146,5.404495750836731,15.615317210445054,-9999,0.29445842678244377,1.7764580555969371,2.082209733224573,3.1601204613618132,1.943861199682416,0.022521854022529892,-9999,22.26448773482761,10.745121091280362,9.976688157906262,0.6956654136720142,0.5083504275148981,0.7374917156492905,-9999,-9999,85.52481605218345,3.365338486531944,0.965360040029738,38.64253852326931,13.464906465020915,13.764178844852898,2.4218513925875964,13.854291682805245,35.995565979596975,2438.521322,2129.861,16.004263822734167,2.849119502574791,9.672619012079187,9.934308213142378,25.19714535281646,14.668980182211179,7.5204525898285794,98.77974725202493,-9999,53.31960474,78.59685653212877,52.72071670993819,8.650651533953145,32.16578112940225,17.350534264690364,18.050093901789797,15.674519514540206,3.5714286442064442,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1970
36061001502,70.58823529411747,-9999,29.411764283020766,-9999,-9999,-9999,-9999,29.411764283020766,-9999,16.666666427045143,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5500.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,87.5,-9999,76.66666412,-9999,-9999,17.64705856981246,-9999,-9999,85.71428448194634,7.142857040162196,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1970
36061001600,35.33113103665256,3.4607519401788864,59.682240277448614,0.015730690637176758,0.1415762157345908,59.19458886769613,0.23596035955765135,0.06292276254870703,0.031461381274353516,19.590382977486332,12.867319728394431,19.09090909090909,9.090909090909092,0.1101148344602373,1.5730690637176756,9.737297504412412,0.4876514097378691,3.838288515356131,0.3932672659176364,0.29888312209740364,0.11011483445693818,60.446497538285215,35.95073147017218,21.15473449251245,0.29888312209740364,1.5101463011237237,0.09438414382023273,0.07865345318352727,0.11011483445693818,92.82620465619924,3.9523551705468325,4.007352941176471,48.72953133822699,9.153581003446956,32.32477977786289,5.093833780160858,22.993776613167377,12.735990460164182,3921.052678,2900.03,26.218461154872756,5.312646940527116,14.227642276422765,38.044092858286405,91.96428571428571,5.9038901601830664,0.9727626459143969,98.16933638443936,-9999,48.63541795,91.78457325422181,66.52131782945736,26.978134442758137,14.661003673848738,3.2247915806212353,48.259399427724674,14.322657703199408,5.691056910569106,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1970
36061001800,59.94828700711057,9.28248220204623,29.553975367517666,0.012928248192264945,0.012928248192264945,28.868778213327623,0.1680672264994443,0.41370394215247824,0.07756948915358967,25.965063558264358,12.63748110061704,29.24791086350975,7.242339832869081,0.6593406578055122,0.24563671565303397,30.00646405424694,1.2235960816557536,4.276146306418002,0.4507985563994882,0.5280783089251148,0.19319938131406636,40.40198068068283,24.61404014071881,16.705505349943476,0.3992787213824038,1.7516743905808683,0.3863987626281327,0.10303967003416872,0.19319938131406636,93.64123159303882,4.350736278447122,5.385139740967962,33.507625272331154,7.600864553314121,26.188760806916427,2.6657060518731988,28.06965761511216,9.517892622847656,3926.470728,2702.989,36.60484277963844,5.255023171742605,20.552486187845304,41.32249080792908,15.341701534170154,4.506742370475514,0.7060572277963583,97.44499645138396,-9999,51.59619433,91.69329073482429,65.88715664439495,30.071105295208266,12.83775045491909,2.7149321203756385,48.27234031313911,19.744680805092163,12.320441988950277,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1970
36061002000,68.12762544980811,29.5061506154712,0.5916003919911292,1.1087226430087134e-05,0.15492854641370024,0.36621994431391164,0.05634067703037193,0.01410013701327361,-9999,39.59092787688895,10.253551421307277,39.95236018643955,3.341430369817933,0.18311108088355424,0.7745961656639204,43.73438346805296,1.5210607976973698,1.2392775851272322,0.18308225408200415,0.1690264660245958,-9999,7.160028334433979,1.5238931640746036,6.9760377932525115,0.80277648277772,0.4365543209968972,0.1830711668696666,0.07041198725756408,-9999,96.2364323996707,0.9332699742561316,5.81701578018563,24.92560599506898,7.074420402551174,19.37131428336146,0.00042431830191451056,39.37599904144107,12.031955584268895,5314.891833,2345.407,26.394537276700614,2.0844453937382306,21.611853851416537,28.252637467261025,23.427041982493087,0.42667810859880345,0.9640699468073531,98.5067315781939,-9999,81.39100616,4.054327886562601,60.74157591454233,44.380461882139954,8.07003862907418,2.5068774035742987,54.448724453078505,14.772323354833947,17.582670967330444,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1970
36061002100,82.01438848920807,9.352517896331806,8.633093442767855,0.7194244535639864,-9999,5.0359711749479015,-9999,2.8776978142559444,-9999,9.64912271490649,13.157894611236141,7.692307692307707,7.692307692307707,-9999,-9999,5.035971175194354,7.865168464700953,6.741572969078314,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,39.99999886599512,27.142857792974826,8.196721444793157,100.0,41.07143033306725,-9999,19.64285714781392,49.122807859913884,-9999,4750.00014,4339.334,21.42857122236949,9.523809432575447,-9999,24.999999758917035,-9999,4.545454545454545,-9999,100.0,-9999,87.14286104,100.0,66.17646529469468,10.071942349895831,12.230216421587564,-9999,46.031747161038275,12.698412577192967,26.666666671272427,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1970
36061002201,75.9052411930772,16.23910706629019,5.253467572132724,0.012274456944235344,0.14729348333082454,4.639744513294221,0.22094022499623678,0.14729348333082454,0.08592119860964745,29.80271648599778,11.70763212749452,33.33333159574409,5.517762480852213,0.9574076416292284,0.7978397014270362,34.96992773134701,2.671709076507733,1.768939763126761,2.183725664390948,0.6465780211236627,0.04879834121167848,16.940204025351914,7.173189440492833,11.764030745278193,1.2199585302919622,0.28059046203607413,1.2321581156638046,0.08539709712043735,-9999,81.13631395943334,11.497866718980255,5.12569335268574,38.78249170091039,24.53544317220839,21.67928444361142,5.058499267119686,30.7526106880773,10.47056399399855,5639.664732,3453.431,23.50646117524053,1.9385514821173653,15.956438988585237,28.16186029724846,10.273972733375318,2.48383800372199,33.7055153364424,98.97924406936852,-9999,68.81532769,46.17985138721421,86.36363899579484,33.32515113266583,10.384190786449855,2.4303424749585965,53.132370072950884,17.261704257450482,14.015151515881062,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1970
36061002202,63.91585760517799,24.23948220064725,4.433656957928803,-9999,0.517799352750809,3.495145631067961,0.16181229773462782,0.22653721682847897,0.032362459546925564,26.582278481012658,14.784810126582279,27.369826435246996,6.008010680907877,-9999,0.3559870550161812,47.02265372168285,1.3915857605177993,0.6796116504854369,0.16181229773462782,-9999,-9999,14.70811220621683,5.193328278999242,11.599696739954512,1.2297734627831716,-9999,-9999,-9999,-9999,87.98358733880423,3.634232121922626,10.305775764439412,18.501387604070306,19.949494949494948,25.883838383838384,3.914141414141414,25.903614457831324,23.78449408672799,3118.055601,2832.225,38.67313915857605,3.2686084142394822,38.02163833075734,39.64824120603015,32.09169054441261,6.509298998569385,0.38255547054322875,97.85407725321889,-9999,66.0859735,76.4832022873481,68.17138485080336,29.805825242718445,12.491909385113269,4.3042071197411005,39.8728813559322,24.661016949152543,24.72952086553323,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1970
36061002400,73.90081421169502,23.552922885686176,0.9326424719736071,0.07401924757143694,0.14803849514287387,0.5181347171912263,0.07401924757143694,0.11843078820988277,-9999,41.26602647357399,5.709134620907506,40.729101434517986,4.5254560132596495,0.26646929132540653,0.42931162005531803,57.00962373236142,1.0806809354040283,0.1776461942057204,0.07401924756361448,0.2516654259882568,-9999,2.5170958303002893,-9999,2.007856869234931,0.5329385824513935,-9999,-9999,-9999,-9999,96.52631230508557,1.9649123705031555,5.730994105006205,22.6363637630076,5.272953108472442,20.595535018125776,2.977667675342436,23.99103006096944,14.872738908307811,4811.764566,2449.128,27.535158258550652,1.6728349159792513,22.44404082718004,31.135679275738287,20.12945026816742,0.5027933074878178,0.6737788086923482,98.93854883411454,-9999,82.46268319,10.670391124568118,76.86692637591075,45.58105071000453,5.507031956079573,1.4063656564308034,54.60464838813249,15.325581355799784,19.17725287278817,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1970
36061002500,59.64174739535739,22.939133271779266,15.828915867219797,-9999,0.2193383261046623,15.390239215010471,0.12794735689438633,0.09139096921027595,-9999,32.393502428730386,11.492491400921377,36.733067729083665,5.49800796812749,0.4021202645252142,0.27417290763082786,37.634801120791636,0.8133019940916748,3.162841088134291,0.3072474199901883,0.4518344411620416,-9999,8.306294489912542,2.8066190366306047,7.916936935697891,0.4879811964550049,1.120549414081863,0.09036688823240832,0.09036688823240832,-9999,97.17057396928051,1.4955537590945838,7.711757269279393,30.050505050505052,6.986301369863014,20.89041095890411,2.5342465753424657,36.31809643080776,17.79310318444709,5193.548188,2301.898,21.722505138156333,2.5309540772872845,15.811965811965813,20.752350784917606,28.273561301084236,1.2295081967213115,0.5532503457814661,98.49726775956285,-9999,77.75362374,3.875432525951557,60.05509641873278,41.27216169536062,9.870224674709803,2.961067402412941,46.06168679769564,15.880703306565792,15.726495726495726,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1970
36061002601,77.79202461854089,18.245929101194726,2.1156558690773926,0.025644313564574455,0.15386588138744672,1.7053468520442012,0.012822156782287228,0.15386588138744672,0.06411078391143614,36.344157185240306,8.142409818371297,34.926212227687984,4.708362614195362,0.14104372460515952,0.8077958772840953,48.954994594772636,0.9616617586583385,0.8847288179656714,1.1283497968257838,0.19233235173166768,0.16668803816744535,5.1457703109528765,-9999,5.1457703109528765,0.7052186230161148,0.2564431356422236,0.7052186230161148,0.07693294069266708,-9999,91.71332586786114,4.031354983202688,12.768878718535468,27.387463188893562,13.273871983210913,20.041972717733472,6.08604407135362,30.489236790606654,14.21098528610451,3871.468991,2602.063,36.87652290535175,2.000256458009344,28.370330265295074,38.28958538268277,33.25892857142857,3.409090909090909,0.6417112299465241,99.00137741046832,-9999,67.03154153,84.0564738292011,81.46167557932264,38.91524583424174,7.411206620162018,1.974612144472233,45.39725014725039,22.07792224241542,22.14401732539253,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1970
