geoid,"% white, non-Hispanic","% black, non-Hispanic",% Hispanic,% Native American race,% Asian and Pacific Islander race,% Hawaiian race,% Indian birth/race,% Chinese birth/race,% Filipino birth/race,% Japanese birth/race,% Korean birth/race,% Vietnamese race,"% 15 and under, non-Hispanic white","% 60 and older, non-Hispanic white","% 15 and under, non-Hispanic black","% 60 and older, non-Hispanic black","% 15 and under, Hispanic","% 60 and older, Hispanic","% 15 and under, Native American","% 60 and older, Native American","% 15 and under, Asian/  Pacific Islanders","% 60 and older, Asian/  Pacific Islanders",% Mexican birth/ethnicity,% Cuban birth/ethnicity,% Puerto Rican birth/ethnicity,% Russian/USSR parentage/ancestry,% Italian parentage/ancestry,% German parentage/ancestry,% Irish parentage/ancestry,% Scandinavian parentage/ancestry,% foreign born,% immigrated in past 10 years,% Naturalized,"% speaking other language at home, age 5+","% speaking English not well, age 5+",% Russian/USSR birth,% Italian birth,% German birth,% Irish birth,% Scandinavian birth,% with high school degree or less,% with 4-year college degree or more,% unemployed,% female labor force participation,% professional employees,% manufacturing employees,% self-employed,% veteran,% with disability,"Median HH income, total","Median HH income, whites","Median HH income, blacks","Median HH income, Hispanics","Median HH income, Asian/ Pacific Islanders",Per capita income,"% in poverty, total","% in poverty, 65+","% in poverty, families with children","% in poverty, whites","% in poverty, African Americans","% in poverty, Hispanics","% in poverty, Native Americans","% in poverty, Asian/ Pacific Islanders",% vacant units,% owner-occupied units,% multi-family units,Median home value,Median rent,% structures more than 30 years old,% HH in neighborhood 10 years or less,"% 17 and under, total","% 60 and older, total","% 75 and older, total","% currently married, not separated","% widowed, divorced and separated",% female-headed families with children,year
48209010905,61.57303162,2.591760191,35.5056173,0.179775275,0.104868913,,,,0.029962547,0.014981274,0.059925094,,27.95240628,10.2646069,16.39344154,29.50819598,34.51476896,6.2447256,,,,,34.24719136,0.014981274,0.059925094,,0.209737827,8.599250942,2.996254807,0.479400756,2.831460733,1.063670412,1.483146067,34.37704978,5.278688444,,,0.074906367,,,69.86149305,15.84487448,2.588686478,55.15890213,19.81627235,13.94356892,8.792650525,14.83336853,5.965163397,17930.99963,21225.48987,9375.000271,17930.99963,,6578.000042,13.40823924,0.017281769,6.659012663,10.47771256,37.1584683,21.89873516,,,9.805616116,74.76054029,6.69795223,41010.99898,,25.93856543,72.74904089,34.59176117,10.75655451,2.501872586,66.89568736,9.785550266,4.994259624,1980
48209010906,61.57303559,2.59176032,35.50561943,0.179775286,0.104868913,,,,0.029962548,0.014981274,0.059925095,,27.95240555,10.26460615,16.3934423,29.50819683,34.51476621,6.244725432,,,,,34.24719127,0.014981274,0.059925095,,0.209737826,8.599251179,2.996254733,0.479400762,2.831460638,1.063670412,1.483146067,34.37704868,5.27868866,,,0.074906367,,,69.86150182,15.84487497,2.588686359,55.15890373,19.81627367,13.94356921,8.792650991,14.83337055,5.965163394,17931.00023,21225.49055,9375.000763,17931.00023,,6578.000047,13.4082397,0.017281769,6.659012471,10.47771288,37.15847059,21.89873275,,,9.805615915,74.76053846,6.697952663,41010.99927,,25.93856708,72.74904225,34.5917586,10.75655405,2.5018727,66.89568777,9.785550868,4.994259233,1980
48209010907,61.57303059,2.591760229,35.50561819,0.179775278,0.104868913,,,,0.029962545,0.014981273,0.059925091,,27.95240642,10.26460722,16.39344313,29.50819837,34.51476758,6.244725902,,,,,34.24719161,0.014981273,0.059925091,,0.209737827,8.59925073,2.996254745,0.479400725,2.831460615,1.063670412,1.483146068,34.37705077,5.278688676,,,0.074906367,,,69.86150012,15.84487598,2.588686567,55.15890685,19.81627337,13.94356972,8.792650478,14.83336988,5.965163933,17931.00044,21225.49028,9374.999999,17931.00044,,6577.999798,13.40824009,0.017281768,6.65901266,10.47771219,37.15847135,21.89873514,,,9.805615544,74.76053609,6.697952092,41011.00121,,25.93856726,72.74904239,34.59175987,10.75655402,2.501872758,66.89569501,9.785550848,4.994259494,1980
48209010908,61.57303046,2.591760339,35.50561753,0.179775285,0.104868917,,,,0.029962546,0.014981273,0.059925093,,27.95240541,10.26460617,16.39344298,29.50819756,34.51476915,6.244725885,,,,,34.2471893,0.014981273,0.059925093,,0.209737834,8.599251272,2.996254588,0.479400741,2.831460626,1.063670412,1.483146067,34.3770481,5.278688635,,,0.074906367,,,69.86150094,15.84487635,2.588686528,55.15890454,19.81627213,13.94356914,8.792650729,14.83337042,5.965163586,17931.0009,21225.48923,9374.999936,17931.0009,,6577.999981,13.40823965,0.017281768,6.659012552,10.47771269,37.15847115,21.89873353,,,9.805615851,74.76053156,6.697952038,41011.00146,,25.93856629,72.74904105,34.59176166,10.75655452,2.501872704,66.89569138,9.785551344,4.994259628,1980
48209010909,61.57303441,2.591760235,35.50561893,0.179775274,0.104868933,,,,0.029962536,0.014981268,0.059925073,,27.95240751,10.26460681,16.3934434,29.5081973,34.51476807,6.244725442,,,,,34.24719088,0.014981268,0.059925073,,0.20973781,8.599250847,2.996254757,0.47940075,2.831460751,1.063670433,1.483146054,34.37705011,5.278688643,,,0.074906341,,,69.86149421,15.84487583,2.588686594,55.15890293,19.81627348,13.94356989,8.792651315,14.83336995,5.965163702,17930.9997,21225.48983,9374.99969,17930.9997,,6577.99992,13.40823995,0.01728176,6.659012819,10.47771299,37.15847006,21.898734,,,9.80561623,74.76054198,6.69795196,41010.99903,,25.9385668,72.74904598,34.59176174,10.75655414,2.501872626,66.8956877,9.785550498,4.99425956,1980
48209010910,61.57303254,2.591760264,35.50561868,0.179775279,0.104868917,,,,0.029962547,0.014981273,0.059925093,,27.95240801,10.2646066,16.39344297,29.50819889,34.51476638,6.244725813,,,,,34.24719107,0.014981273,0.059925093,,0.209737835,8.599250997,2.996254691,0.479400745,2.831460707,1.063670412,1.483146067,34.37704889,5.278688333,,,0.074906367,,,69.86149903,15.84487557,2.588686457,55.15890551,19.81627304,13.94356934,8.792650946,14.83336907,5.965163676,17930.99954,21225.48914,9375.00004,17930.99954,,6577.999793,13.40823923,0.017281768,6.659012374,10.47771281,37.1584721,21.89873425,,,9.8056158,74.76053609,6.697952455,41010.99953,,25.93856643,72.74904084,34.59176123,10.75655442,2.50187274,66.89569279,9.785551154,4.994259552,1980
48453000101,92.71454542,1.348198088,4.848327738,0.077780659,0.414830181,,0.051853773,0.155561318,,0.077780659,0.129634432,,11.19565217,28.15217391,,,20.2970297,12.37623762,,,,,3.940886718,0.025926886,0.129634432,0.606220351,0.896151823,8.987875636,4.006325797,0.869794416,2.899314721,0.289931471,2.108592515,5.167674571,0.192413415,,0.210859251,0.079072219,,0.158144439,32.4822695,43.86524823,0.48756704,53.51521511,37.92258697,7.300342969,8.427241548,15.01492537,3.190596138,18024.99992,23172.5139,,18024.99992,,9874.999954,5.808782684,0.029353595,1.623376623,5.785592766,,6.111111111,,,5.829145729,60.19210245,36.66501732,53730.99975,241.9999989,18.65413162,69.69857218,14.3894219,26.52320469,11.5374644,45.22613065,24.53443689,9.632034632,1980
48453000102,97.33366818,0.092184824,1.287197772,0.183832009,0.78140978,1.45E-05,0.367633977,0.275818491,,0.137838063,4.39E-05,6.08E-05,19.33009192,24.15887552,24.59015713,,16.56050778,7.643310664,,,12.27987556,15.78663061,0.965201175,4.47E-05,0.045947652,0.314322736,0.627740647,7.130497315,2.422288678,3.721166652,2.691279014,1.255733099,0.583795911,7.822933746,0.000344386,,,0.269292163,,,12.06893785,68.67552598,2.203024211,41.51003874,61.89707168,10.57743298,23.30692299,19.97657104,6.182532135,35829.96472,41048.64317,,35829.96472,,16282.85745,2.780618949,0.030154677,1.317444856,2.881347283,13.11475393,11.46497003,,,6.145280452,91.18572588,11.02514458,111924.7113,275.0007548,5.284458817,56.30934314,21.82932836,23.89234313,4.089165745,68.55194547,13.49979068,2.49077438,1980
48453000203,63.48017818,21.77701813,12.96088165,1.138096513,0.634125306,,0.003306291,0.006833,0.103703777,0.105687551,0.310229653,0.104365035,9.941194828,10.8964264,12.0481926,2.409638408,18.03442949,6.751422623,,,,,11.29082067,0.207627973,0.002424613,0.005533291,1.144356142,4.799305978,1.921758643,0.53438747,1.290320803,0.649144381,1.258006406,8.890776286,2.306893431,,,0.002434648,,,83.32471006,7.281452851,1.499765383,3.895947687,24.74360361,2.169508942,16.14064068,5.735673884,21.65887816,8095.146553,12906.74684,9166.666963,8095.146553,,1923.305318,28.54941733,0.012083441,33.30247419,28.39779266,45.18072037,29.22705203,,,11.2124198,35.88135196,59.26083413,21457.08946,225.4826117,55.71249643,59.94541063,18.98682836,10.08803461,1.194744289,14.11050149,23.99317929,34.38159821,1980
48453000204,89.75188723,0.934915492,7.659115377,0.251708017,0.57533261,0.035958288,0.035958288,0.251708017,0.035958288,0.143833153,0.035958288,0.035958288,6.261859583,16.05313093,,,,,,,,,5.969075833,0.179791441,0.251708017,0.179791441,0.503416034,8.162531411,4.386911155,0.827040628,4.782452324,2.22941388,1.582164689,12.14470277,0.812107784,,,0.503416037,,,30.93126386,44.73392461,2.407704655,68.08163265,34.04605263,9.813596491,5.811403509,11.29466001,6.002667852,10461.00007,15445.2052,,10461.00007,,7649.000049,21.44917073,0.059778486,6.967984934,20.92846257,,17.84037559,,,4.59506031,27.33293197,51.63699024,47419.0003,199.0000013,46.63986215,79.83142685,8.018698258,16.54081255,5.933117545,30.49864708,20.87359876,10.54613936,1980
